system:index,0_Rain_jun-oct_2019,0_Temp_jun-oct_2019,1_Rain_may-sep_2019,1_Temp_may-sep_2019,2_Rain_jun-oct_2020,2_Temp_jun-oct_2020,3_Rain_may-sep_2020,3_Temp_may-sep_2020,Map,UNIQUE_ID,elevation,lat,lon,.geo
585,717.4207763671875,27.5574893951416,572.3563842773438,28.6031436920166,544.9554443359375,28.1174259185791,522.83154296875,29.2171573638916,10.0,585.0,195.0,11.158333333333333,78.79791666666667,"{""type"":""Point"",""coordinates"":[78.79791666666667,11.158333333333333]}"
586,756.3355102539062,27.5574893951416,612.5629272460938,28.6031436920166,570.9829711914062,28.1174259185791,535.0808715820312,29.2171573638916,40.0,586.0,188.0,11.179166666666665,78.79791666666667,"{""type"":""Point"",""coordinates"":[78.79791666666667,11.179166666666665]}"
587,756.3355102539062,27.5574893951416,612.5629272460938,28.6031436920166,570.9829711914062,28.1174259185791,535.0808715820312,29.2171573638916,40.0,587.0,173.0,11.2,78.79791666666667,"{""type"":""Point"",""coordinates"":[78.79791666666667,11.199999999999998]}"
589,1005.2266845703125,30.470727920532227,680.240966796875,31.519433975219727,1099.961669921875,31.27361488342285,1071.8787841796875,31.75213050842285,20.0,589.0,90.0,10.220833333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.220833333333333]}"
590,1018.64453125,30.470727920532227,683.7092895507812,31.519433975219727,1132.70703125,31.27361488342285,1101.4239501953125,31.75213050842285,60.0,590.0,100.0,10.241666666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.241666666666667]}"
591,1018.64453125,30.470727920532227,683.7092895507812,31.519433975219727,1132.70703125,31.27361488342285,1101.4239501953125,31.75213050842285,20.0,591.0,99.0,10.2625,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.262500000000001]}"
592,973.6810302734375,30.470727920532227,659.705810546875,31.519433975219727,1075.910400390625,31.27361488342285,1044.301025390625,31.75213050842285,10.0,592.0,87.0,10.283333333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.283333333333333]}"
593,973.6810302734375,30.758508682250977,659.705810546875,31.819055557250977,1075.910400390625,31.5552921295166,1044.301025390625,32.042381286621094,10.0,593.0,83.0,10.304166666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.304166666666665]}"
594,973.6810302734375,30.758508682250977,659.705810546875,31.819055557250977,1075.910400390625,31.5552921295166,1044.301025390625,32.042381286621094,40.0,594.0,78.0,10.325,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.325000000000003]}"
595,996.8660888671875,30.758508682250977,669.01220703125,31.819055557250977,1018.1693115234375,31.5552921295166,983.476318359375,32.042381286621094,10.0,595.0,77.0,10.345833333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.345833333333333]}"
596,996.8660888671875,30.758508682250977,669.01220703125,31.819055557250977,1018.1693115234375,31.5552921295166,983.476318359375,32.042381286621094,50.0,596.0,91.0,10.366666666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.366666666666665]}"
597,974.0846557617188,30.758508682250977,662.4031372070312,31.819055557250977,948.4070434570312,31.5552921295166,919.4166259765625,32.042381286621094,50.0,597.0,108.0,10.3875,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.387500000000001]}"
598,974.0846557617188,30.758508682250977,662.4031372070312,31.819055557250977,948.4070434570312,31.5552921295166,919.4166259765625,32.042381286621094,20.0,598.0,137.0,10.408333333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.408333333333333]}"
599,974.0846557617188,30.758508682250977,662.4031372070312,31.819055557250977,948.4070434570312,31.5552921295166,919.4166259765625,32.042381286621094,10.0,599.0,106.0,10.429166666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.429166666666665]}"
600,974.0846557617188,30.758508682250977,662.4031372070312,31.819055557250977,948.4070434570312,31.5552921295166,919.4166259765625,32.042381286621094,40.0,600.0,98.0,10.45,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.45]}"
601,974.0846557617188,30.758508682250977,662.4031372070312,31.819055557250977,948.4070434570312,31.5552921295166,919.4166259765625,32.042381286621094,30.0,601.0,88.0,10.470833333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.470833333333333]}"
602,957.699462890625,30.758508682250977,676.5533447265625,31.819055557250977,892.1640014648438,31.5552921295166,868.9066772460938,32.042381286621094,40.0,602.0,100.0,10.491666666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.491666666666664]}"
603,957.699462890625,30.758508682250977,676.5533447265625,31.819055557250977,892.1640014648438,31.5552921295166,868.9066772460938,32.042381286621094,10.0,603.0,102.0,10.5125,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.5125]}"
604,925.8102416992188,30.758508682250977,646.5105590820312,31.819055557250977,811.49951171875,31.5552921295166,788.006103515625,32.042381286621094,40.0,604.0,94.0,10.533333333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.533333333333333]}"
605,925.8102416992188,30.758508682250977,646.5105590820312,31.819055557250977,811.49951171875,31.5552921295166,788.006103515625,32.042381286621094,40.0,605.0,93.0,10.554166666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.554166666666665]}"
606,926.9317016601562,30.758508682250977,674.9275512695312,31.819055557250977,828.3950805664062,31.5552921295166,812.0309448242188,32.042381286621094,20.0,606.0,100.0,10.575,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.575]}"
607,926.9317016601562,30.906824111938477,674.9275512695312,32.021995544433594,828.3950805664062,31.8251895904541,812.0309448242188,32.41576385498047,40.0,607.0,116.0,10.595833333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.595833333333331]}"
608,926.9317016601562,30.906824111938477,674.9275512695312,32.021995544433594,828.3950805664062,31.8251895904541,812.0309448242188,32.41576385498047,40.0,608.0,112.0,10.616666666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.616666666666667]}"
609,913.7518920898438,30.906824111938477,662.0059814453125,32.021995544433594,794.8734741210938,31.8251895904541,775.874755859375,32.41576385498047,80.0,609.0,104.0,10.6375,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.6375]}"
610,913.7518920898438,30.906824111938477,662.0059814453125,32.021995544433594,794.8734741210938,31.8251895904541,775.874755859375,32.41576385498047,20.0,610.0,93.0,10.658333333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.658333333333333]}"
611,901.3655395507812,30.906824111938477,669.9873657226562,32.021995544433594,785.7728271484375,31.8251895904541,758.476318359375,32.41576385498047,40.0,611.0,86.0,10.679166666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.679166666666665]}"
612,901.3655395507812,30.906824111938477,669.9873657226562,32.021995544433594,785.7728271484375,31.8251895904541,758.476318359375,32.41576385498047,40.0,612.0,81.0,10.7,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.7]}"
613,901.3655395507812,30.906824111938477,669.9873657226562,32.021995544433594,785.7728271484375,31.8251895904541,758.476318359375,32.41576385498047,40.0,613.0,75.0,10.720833333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.720833333333331]}"
614,922.4453125,30.906824111938477,698.2123413085938,32.021995544433594,737.79150390625,31.8251895904541,722.6143798828125,32.41576385498047,40.0,614.0,73.0,10.741666666666665,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.741666666666665]}"
615,922.4453125,30.906824111938477,698.2123413085938,32.021995544433594,737.79150390625,31.8251895904541,722.6143798828125,32.41576385498047,50.0,615.0,76.0,10.7625,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.7625]}"
616,907.9782104492188,30.906824111938477,686.8656616210938,32.021995544433594,726.441650390625,31.8251895904541,713.305908203125,32.41576385498047,40.0,616.0,71.0,10.783333333333333,78.825,"{""type"":""Point"",""coordinates"":[78.825,10.783333333333333]}"
